epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,492.321,1.00006,0.45543,0.79318,0.98953,0.967,0.98448,0.87714,0.64837,0.39643,0.74896,0.0013466,0.0013466,0.0013466
35,506.613,1.01732,0.4551,0.78926,0.98505,0.964,0.9844,0.77145,1.00652,0.45711,0.76021,0.0013268,0.0013268,0.0013268
36,520.877,0.97095,0.45318,0.78861,0.98688,0.968,0.98381,0.7905,0.94504,0.46982,0.74639,0.001307,0.001307,0.001307
37,535.183,0.98641,0.44925,0.79054,0.99484,0.96369,0.98249,0.81839,0.79983,0.42056,0.75121,0.0012872,0.0012872,0.0012872
38,549.454,1.00993,0.44569,0.78963,0.99443,0.962,0.98343,0.83047,0.85173,0.44979,0.74675,0.0012674,0.0012674,0.0012674
39,563.757,1.00421,0.45078,0.79274,0.99379,0.96073,0.98285,0.65055,1.35425,0.60257,0.763,0.0012476,0.0012476,0.0012476
40,578.075,0.98811,0.446,0.78945,0.99176,0.96284,0.98272,0.82365,0.83457,0.42663,0.75152,0.0012278,0.0012278,0.0012278
41,592.406,0.96728,0.4388,0.78758,0.99808,0.961,0.98391,0.81888,0.82603,0.44681,0.74802,0.001208,0.001208,0.001208
42,606.751,0.98709,0.45626,0.78935,0.9928,0.96568,0.98405,0.78407,1.03361,0.51968,0.75205,0.0011882,0.0011882,0.0011882
43,621.013,0.97391,0.43694,0.78761,0.99485,0.96507,0.98385,0.89903,0.5831,0.37455,0.74514,0.0011684,0.0011684,0.0011684
44,635.287,0.98856,0.43968,0.79243,0.99447,0.966,0.98302,0.92218,0.48217,0.34419,0.74316,0.0011486,0.0011486,0.0011486
45,649.622,0.95477,0.42792,0.78781,0.99323,0.964,0.98404,0.84751,0.71385,0.40197,0.74366,0.0011288,0.0011288,0.0011288
46,663.924,0.94941,0.43987,0.78862,0.98773,0.96614,0.98184,0.82158,0.80318,0.44226,0.74518,0.001109,0.001109,0.001109
47,678.151,0.94744,0.44339,0.78667,0.99382,0.9643,0.98362,0.83496,0.7387,0.42535,0.74934,0.0010892,0.0010892,0.0010892
48,692.372,0.92328,0.44397,0.78613,0.99334,0.965,0.98433,0.8444,0.75686,0.43469,0.74581,0.0010694,0.0010694,0.0010694
49,706.687,0.93331,0.44647,0.78762,0.99225,0.968,0.98424,0.82068,0.82914,0.45923,0.75043,0.0010496,0.0010496,0.0010496
50,720.961,0.92073,0.44474,0.78803,0.99555,0.969,0.98557,0.73945,0.92247,0.49442,0.74994,0.0010298,0.0010298,0.0010298
51,735.273,0.9346,0.45182,0.78816,0.99588,0.96777,0.98532,0.84603,0.68302,0.44163,0.74193,0.00101,0.00101,0.00101
52,749.533,0.92483,0.44801,0.78741,0.99419,0.97,0.98418,0.83559,0.7058,0.42743,0.74238,0.0009902,0.0009902,0.0009902
53,763.869,0.93049,0.44378,0.78669,0.99075,0.967,0.98427,0.76951,0.88277,0.49433,0.74972,0.0009704,0.0009704,0.0009704
54,778.136,0.92014,0.44845,0.78772,0.99254,0.97,0.9854,0.79194,0.82709,0.46164,0.74399,0.0009506,0.0009506,0.0009506
55,792.504,0.94393,0.44386,0.78704,0.99282,0.9679,0.98407,0.84625,0.6923,0.41021,0.74222,0.0009308,0.0009308,0.0009308
56,806.802,0.94455,0.44282,0.7878,0.99044,0.971,0.98497,0.73243,0.96746,0.51309,0.7431,0.000911,0.000911,0.000911
57,821.135,0.93807,0.44235,0.78764,0.99645,0.967,0.98587,0.76165,0.83102,0.49771,0.74487,0.0008912,0.0008912,0.0008912
58,835.37,0.92687,0.44729,0.78735,0.99385,0.96896,0.98577,0.83172,0.74022,0.4376,0.75198,0.0008714,0.0008714,0.0008714
59,849.689,0.9056,0.44542,0.78718,0.99486,0.96696,0.98451,0.82508,0.72753,0.44009,0.74398,0.0008516,0.0008516,0.0008516
60,864.198,0.91712,0.43634,0.78578,0.99673,0.969,0.98459,0.78889,0.91143,0.47191,0.74865,0.0008318,0.0008318,0.0008318
61,878.747,0.89467,0.43309,0.7872,0.99547,0.969,0.98566,0.74615,0.92222,0.49667,0.74927,0.000812,0.000812,0.000812
