epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,210.85,0.79811,0.38116,0.79017,0.98721,0.93594,0.98052,0.89733,0.60819,0.35832,0.74922,0.0008516,0.0008516,0.0008516
31,217.79,0.75055,0.37305,0.78714,0.98699,0.93594,0.97968,0.88838,0.63825,0.35572,0.74965,0.000812,0.000812,0.000812
32,224.711,0.72242,0.36731,0.79043,0.98734,0.93393,0.97986,0.91626,0.53723,0.34091,0.7492,0.0007724,0.0007724,0.0007724
33,231.757,0.73648,0.3735,0.78958,0.98632,0.9382,0.98136,0.91748,0.53287,0.33334,0.7488,0.0007328,0.0007328,0.0007328
34,238.785,0.70738,0.358,0.79027,0.98739,0.94081,0.98403,0.91875,0.55993,0.33654,0.75021,0.0006932,0.0006932,0.0006932
35,245.778,0.72831,0.36088,0.78813,0.98908,0.93694,0.98047,0.92685,0.49605,0.32965,0.74975,0.0006536,0.0006536,0.0006536
36,253.239,0.69616,0.34985,0.78964,0.98839,0.93776,0.98158,0.92619,0.51277,0.33196,0.74774,0.000614,0.000614,0.000614
37,260.57,0.71834,0.35455,0.79043,0.98731,0.94595,0.97991,0.92143,0.49392,0.33039,0.7471,0.0005744,0.0005744,0.0005744
38,267.72,0.67883,0.34452,0.79008,0.98484,0.94494,0.98144,0.92823,0.46734,0.32985,0.7465,0.0005348,0.0005348,0.0005348
39,274.903,0.66444,0.34189,0.78741,0.98234,0.94649,0.98267,0.92909,0.50848,0.3393,0.74473,0.0004952,0.0004952,0.0004952
