epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,55.74,1.90411,1.11194,0.95316,0.69203,0.57851,0.60741,0.20952,2.17025,1.23862,1.0537,0.001208,0.001208,0.001208
42,57.0756,1.9735,1.0984,0.94729,0.76539,0.53926,0.58437,0.17821,2.41543,1.27581,1.08047,0.0011882,0.0011882,0.0011882
43,58.4859,1.83971,1.04995,0.93821,0.74767,0.56324,0.59419,0.1651,2.53371,1.24727,1.09975,0.0011684,0.0011684,0.0011684
44,59.8055,1.90371,1.0467,0.93881,0.72517,0.59504,0.62101,0.19799,2.30539,1.13737,1.06664,0.0011486,0.0011486,0.0011486
45,61.1278,1.90959,1.04864,0.95824,0.69352,0.57851,0.59697,0.21625,2.24545,1.10238,1.06181,0.0011288,0.0011288,0.0011288
46,62.4499,1.67884,1.03504,0.91856,0.74595,0.55372,0.5924,0.19041,2.39928,1.18314,1.07957,0.001109,0.001109,0.001109
47,63.7645,1.83188,1.08196,0.93215,0.7447,0.53719,0.56307,0.17087,2.45181,1.20951,1.08387,0.0010892,0.0010892,0.0010892
48,65.1794,1.78219,1.02766,0.9311,0.76599,0.57851,0.59451,0.18473,2.32412,1.16017,1.06023,0.0010694,0.0010694,0.0010694
49,66.4922,1.75954,0.97635,0.94332,0.71163,0.55067,0.57354,0.16919,2.44588,1.16177,1.07911,0.0010496,0.0010496,0.0010496
50,67.8051,1.73383,0.96132,0.92035,0.76126,0.57976,0.61533,0.19221,2.28401,1.09752,1.05571,0.0010298,0.0010298,0.0010298
51,69.1245,1.87892,0.97847,0.94373,0.76449,0.5634,0.61039,0.19834,2.23832,1.08847,1.04813,0.00101,0.00101,0.00101
52,70.4411,1.72237,0.94738,0.92087,0.68017,0.55372,0.54678,0.16721,2.33111,1.12702,1.05387,0.0009902,0.0009902,0.0009902
53,71.7578,1.69428,0.95556,0.8974,0.7241,0.56198,0.56336,0.18587,2.28135,1.12183,1.05326,0.0009704,0.0009704,0.0009704
54,73.0733,1.7184,0.97627,0.9316,0.78985,0.54545,0.61397,0.20243,2.27073,1.09543,1.05621,0.0009506,0.0009506,0.0009506
55,74.484,1.80147,1.005,0.93698,0.74285,0.55372,0.6019,0.20082,2.3255,1.08703,1.06389,0.0009308,0.0009308,0.0009308
56,75.8001,1.74413,0.9156,0.91119,0.82875,0.55997,0.62017,0.18423,2.4488,1.10726,1.09012,0.000911,0.000911,0.000911
57,77.1092,1.80627,0.95404,0.93701,0.82116,0.57025,0.62698,0.18436,2.50623,1.11525,1.1002,0.0008912,0.0008912,0.0008912
58,78.4213,1.73058,0.93025,0.91251,0.81485,0.60331,0.64214,0.19583,2.39324,1.07888,1.07125,0.0008714,0.0008714,0.0008714
59,79.7315,1.7406,0.99684,0.92438,0.77623,0.58678,0.61513,0.21498,2.20952,1.05519,1.03902,0.0008516,0.0008516,0.0008516
60,81.0529,1.83813,0.94225,0.92324,0.7903,0.58678,0.61526,0.21308,2.20402,1.0758,1.0371,0.0008318,0.0008318,0.0008318
61,82.4568,1.83121,0.96669,0.93868,0.83539,0.57851,0.6517,0.19649,2.34295,1.1303,1.05172,0.000812,0.000812,0.000812
62,83.7712,1.76549,0.94704,0.91867,0.69979,0.52893,0.5515,0.15717,2.58576,1.20281,1.09111,0.0007922,0.0007922,0.0007922
63,85.0789,1.77881,0.96847,0.92185,0.73103,0.51665,0.57511,0.1603,2.57383,1.18923,1.09612,0.0007724,0.0007724,0.0007724
64,86.3896,1.85244,0.99149,0.9294,0.76907,0.55372,0.61501,0.18571,2.45288,1.11261,1.0811,0.0007526,0.0007526,0.0007526
65,87.7037,1.71564,0.92754,0.91093,0.81188,0.58678,0.65068,0.20106,2.36934,1.09521,1.07019,0.0007328,0.0007328,0.0007328
66,89.1219,1.70427,0.91848,0.92764,0.80031,0.55372,0.62741,0.21487,2.27156,1.05957,1.05831,0.000713,0.000713,0.000713
67,90.4479,1.72768,0.94949,0.92099,0.80001,0.58678,0.64911,0.20875,2.32656,1.07478,1.07107,0.0006932,0.0006932,0.0006932
68,91.7588,1.76051,0.90753,0.90827,0.7458,0.56198,0.62199,0.1811,2.48768,1.12406,1.09413,0.0006734,0.0006734,0.0006734
69,93.0752,1.75242,0.91964,0.91079,0.70264,0.52066,0.56347,0.16979,2.55812,1.14155,1.09936,0.0006536,0.0006536,0.0006536
70,94.3823,1.70055,0.92438,0.93978,0.83025,0.57851,0.62748,0.19684,2.36782,1.09219,1.06875,0.0006338,0.0006338,0.0006338
71,95.7012,1.73499,0.89972,0.90424,0.85624,0.59069,0.64621,0.20797,2.28364,1.07192,1.05537,0.000614,0.000614,0.000614
72,97.1082,1.69115,0.8903,0.91691,0.83682,0.58678,0.63382,0.20219,2.30199,1.07375,1.05625,0.0005942,0.0005942,0.0005942
73,98.4194,1.7113,0.94898,0.93058,0.82428,0.58678,0.63645,0.20998,2.31363,1.04769,1.05654,0.0005744,0.0005744,0.0005744
74,99.7273,1.70929,0.87838,0.91436,0.79748,0.57851,0.60399,0.20975,2.27328,1.03165,1.05225,0.0005546,0.0005546,0.0005546
75,101.041,1.75944,0.88051,0.9141,0.8042,0.57851,0.6219,0.21345,2.28429,1.04741,1.05425,0.0005348,0.0005348,0.0005348
76,102.348,1.65842,0.87154,0.91484,0.82748,0.58678,0.62856,0.22075,2.20392,1.04453,1.04439,0.000515,0.000515,0.000515
77,103.668,1.74396,0.90844,0.91269,0.7788,0.56198,0.6063,0.20592,2.24798,1.05289,1.04977,0.0004952,0.0004952,0.0004952
78,105.088,1.61605,0.82575,0.90531,0.80118,0.59504,0.6487,0.20891,2.23037,1.04147,1.04541,0.0004754,0.0004754,0.0004754
79,106.396,1.60641,0.88289,0.91333,0.75866,0.60331,0.62248,0.22749,2.16632,0.99354,1.03947,0.0004556,0.0004556,0.0004556
80,107.722,1.63939,0.85043,0.90198,0.74841,0.58678,0.61244,0.22851,2.16957,0.99738,1.03985,0.0004358,0.0004358,0.0004358
81,109.041,1.61904,0.84595,0.91331,0.75293,0.57851,0.60226,0.22147,2.18489,1.00803,1.03867,0.000416,0.000416,0.000416
82,110.354,1.61566,0.85029,0.91591,0.73484,0.60331,0.60384,0.22275,2.17292,1.00647,1.03204,0.0003962,0.0003962,0.0003962
83,111.668,1.68584,0.83565,0.91883,0.74702,0.61157,0.61141,0.22602,2.16105,0.9973,1.03036,0.0003764,0.0003764,0.0003764
84,113.078,1.57381,0.81215,0.89688,0.75383,0.58678,0.61699,0.22501,2.18979,0.9928,1.03159,0.0003566,0.0003566,0.0003566
85,114.392,1.59582,0.81099,0.89213,0.7531,0.60503,0.63266,0.2064,2.29651,1.02559,1.04827,0.0003368,0.0003368,0.0003368
86,115.699,1.69412,0.87628,0.91114,0.76164,0.58678,0.641,0.20359,2.32068,1.02546,1.05424,0.000317,0.000317,0.000317
87,117.013,1.59133,0.83616,0.90256,0.73601,0.59911,0.62788,0.20351,2.26707,1.0094,1.04179,0.0002972,0.0002972,0.0002972
88,118.33,1.62553,0.82067,0.88612,0.75695,0.61775,0.63998,0.20864,2.22985,0.98873,1.03445,0.0002774,0.0002774,0.0002774
89,119.642,1.64441,0.85434,0.92728,0.77902,0.63636,0.64975,0.21732,2.17506,0.97554,1.0292,0.0002576,0.0002576,0.0002576
90,121.053,1.63986,0.82803,0.91885,0.75723,0.6281,0.63718,0.22232,2.15543,0.98739,1.0273,0.0002378,0.0002378,0.0002378
91,123.507,1.63012,0.85195,0.94061,0.76016,0.6281,0.63598,0.21422,2.21367,1.00539,1.03012,0.000218,0.000218,0.000218
92,124.911,1.572,0.83351,0.90805,0.78089,0.61854,0.63568,0.20528,2.28179,1.0243,1.03603,0.0001982,0.0001982,0.0001982
93,126.22,1.53822,0.80648,0.93411,0.78749,0.61157,0.63141,0.20647,2.30161,1.01771,1.04057,0.0001784,0.0001784,0.0001784
94,127.517,1.55132,0.80531,0.92946,0.78798,0.60331,0.62103,0.21147,2.27605,0.99998,1.04257,0.0001586,0.0001586,0.0001586
95,128.816,1.53072,0.77732,0.92782,0.75921,0.59504,0.62264,0.21578,2.23166,1.00037,1.04036,0.0001388,0.0001388,0.0001388
96,130.115,1.56302,0.79074,0.93514,0.79914,0.57851,0.63661,0.22046,2.19665,1.00001,1.04085,0.000119,0.000119,0.000119
97,131.55,1.54146,0.78097,0.91999,0.8046,0.57851,0.63024,0.22961,2.1721,0.98963,1.03813,9.92e-05,9.92e-05,9.92e-05
98,132.858,1.54104,0.78241,0.92422,0.80441,0.57851,0.63026,0.22814,2.17454,0.99184,1.04114,7.94e-05,7.94e-05,7.94e-05
99,134.155,1.53526,0.78815,0.92891,0.72687,0.61983,0.6332,0.22064,2.19074,0.98894,1.04221,5.96e-05,5.96e-05,5.96e-05
100,135.452,1.51874,0.78367,0.919,0.78547,0.60519,0.63979,0.22003,2.20981,0.99298,1.04133,3.98e-05,3.98e-05,3.98e-05
