epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,103.016,1.46098,0.60593,0.80851,0.97707,0.92192,0.96812,0.73768,0.9808,0.45424,0.75714,0.0017624,0.0017624,0.0017624
14,110.577,1.393,0.57908,0.80909,0.97136,0.91692,0.96792,0.67218,1.16551,0.50537,0.76579,0.0017426,0.0017426,0.0017426
15,118.12,1.28816,0.55919,0.80312,0.98374,0.92593,0.97377,0.65108,1.2165,0.55355,0.76815,0.0017228,0.0017228,0.0017228
16,125.676,1.25024,0.53698,0.80196,0.97839,0.92793,0.971,0.69575,1.08981,0.4868,0.76093,0.001703,0.001703,0.001703
17,133.26,1.31049,0.54598,0.8028,0.9695,0.91892,0.96911,0.63101,1.29655,0.53437,0.77333,0.0016832,0.0016832,0.0016832
18,140.796,1.28526,0.53772,0.80565,0.98018,0.93493,0.97223,0.72977,1.02054,0.45799,0.76408,0.0016634,0.0016634,0.0016634
19,148.357,1.1448,0.50901,0.80053,0.97094,0.93794,0.97991,0.81382,0.79131,0.39781,0.76117,0.0016436,0.0016436,0.0016436
20,155.857,1.0384,0.47954,0.79998,0.97452,0.92693,0.97433,0.7417,0.97253,0.42556,0.76872,0.0016238,0.0016238,0.0016238
21,163.422,1.03849,0.47623,0.79995,0.98032,0.93093,0.97898,0.81846,0.81074,0.42083,0.75687,0.001604,0.001604,0.001604
22,170.987,0.98837,0.45936,0.79763,0.97374,0.94094,0.97894,0.83861,0.76447,0.39055,0.7545,0.0015842,0.0015842,0.0015842
23,178.614,1.07282,0.46571,0.7982,0.9707,0.92852,0.97766,0.71399,1.09123,0.44379,0.76403,0.0015644,0.0015644,0.0015644
24,186.142,1.02125,0.45504,0.7987,0.97508,0.93988,0.97639,0.85254,0.70747,0.37116,0.75779,0.0015446,0.0015446,0.0015446
25,193.752,0.9589,0.43945,0.79735,0.97501,0.93714,0.97769,0.77899,0.86506,0.41183,0.75294,0.0015248,0.0015248,0.0015248
26,201.276,0.99262,0.44628,0.79448,0.97453,0.94494,0.97972,0.84321,0.7088,0.38012,0.75569,0.001505,0.001505,0.001505
27,208.836,0.87552,0.41221,0.7933,0.97879,0.93894,0.97667,0.79653,0.83572,0.4007,0.75617,0.0014852,0.0014852,0.0014852
28,216.352,0.8596,0.4088,0.7923,0.97355,0.9581,0.98259,0.87597,0.65682,0.36923,0.75234,0.0014654,0.0014654,0.0014654
29,223.872,0.90362,0.41893,0.79376,0.99085,0.93594,0.97933,0.85918,0.71967,0.37331,0.75308,0.0014456,0.0014456,0.0014456
30,231.451,0.87317,0.40552,0.79191,0.98825,0.93594,0.98081,0.86791,0.67058,0.36907,0.75497,0.0014258,0.0014258,0.0014258
31,239.006,0.84125,0.40051,0.78925,0.97952,0.94895,0.98271,0.88498,0.59658,0.34096,0.75283,0.001406,0.001406,0.001406
32,246.526,0.82717,0.39427,0.79354,0.98633,0.93921,0.98023,0.80078,0.88443,0.39354,0.75705,0.0013862,0.0013862,0.0013862
33,254.119,0.84349,0.39935,0.79162,0.98239,0.9491,0.97974,0.85226,0.69837,0.35353,0.75335,0.0013664,0.0013664,0.0013664
34,261.681,0.87199,0.4026,0.7927,0.97846,0.95468,0.98226,0.90898,0.5915,0.34986,0.75061,0.0013466,0.0013466,0.0013466
35,269.292,0.82888,0.38763,0.79053,0.98421,0.94895,0.9773,0.77302,0.90495,0.3888,0.75205,0.0013268,0.0013268,0.0013268
36,276.905,0.84307,0.38652,0.79267,0.9864,0.94409,0.98142,0.8428,0.7261,0.35328,0.75724,0.001307,0.001307,0.001307
37,284.495,0.77249,0.37109,0.79173,0.98754,0.95175,0.98175,0.90606,0.57622,0.34038,0.75072,0.0012872,0.0012872,0.0012872
38,292.078,0.77488,0.37408,0.792,0.98965,0.94995,0.98211,0.91481,0.56397,0.35637,0.74691,0.0012674,0.0012674,0.0012674
39,299.645,0.78398,0.37633,0.79022,0.99267,0.94882,0.97832,0.9087,0.50874,0.33002,0.74927,0.0012476,0.0012476,0.0012476
40,307.255,0.73449,0.35432,0.78945,0.98854,0.94946,0.98299,0.92192,0.50824,0.326,0.75125,0.0012278,0.0012278,0.0012278
41,314.877,0.71643,0.351,0.78901,0.98146,0.95373,0.98174,0.8953,0.62222,0.34891,0.75255,0.001208,0.001208,0.001208
42,322.477,0.74907,0.35935,0.79035,0.98298,0.95195,0.98307,0.92828,0.46074,0.30763,0.74915,0.0011882,0.0011882,0.0011882
43,330.076,0.71227,0.35017,0.78707,0.98603,0.95095,0.98113,0.92054,0.51784,0.32434,0.75142,0.0011684,0.0011684,0.0011684
44,337.62,0.71124,0.35482,0.78787,0.98417,0.95195,0.98227,0.92056,0.51963,0.32494,0.7505,0.0011486,0.0011486,0.0011486
45,345.24,0.71244,0.35207,0.78973,0.99167,0.95366,0.98393,0.88347,0.64098,0.34332,0.75372,0.0011288,0.0011288,0.0011288
46,352.787,0.73195,0.35564,0.78894,0.98453,0.95535,0.98402,0.93145,0.50371,0.31421,0.74795,0.001109,0.001109,0.001109
47,360.424,0.7403,0.35384,0.79038,0.97644,0.95438,0.9817,0.84205,0.7417,0.36009,0.74977,0.0010892,0.0010892,0.0010892
48,368.05,0.73544,0.3509,0.79044,0.98777,0.95195,0.98369,0.93643,0.45588,0.31385,0.74839,0.0010694,0.0010694,0.0010694
49,375.64,0.67862,0.34288,0.78853,0.99074,0.95395,0.98493,0.91137,0.55453,0.32724,0.74988,0.0010496,0.0010496,0.0010496
50,383.229,0.68843,0.34112,0.78809,0.99168,0.95408,0.98304,0.92697,0.49172,0.32554,0.74604,0.0010298,0.0010298,0.0010298
51,390.809,0.682,0.33589,0.78765,0.98718,0.96096,0.98431,0.93513,0.44617,0.30154,0.75148,0.00101,0.00101,0.00101
52,398.378,0.67197,0.33706,0.78695,0.98972,0.95596,0.98259,0.93414,0.43714,0.30141,0.74869,0.0009902,0.0009902,0.0009902
53,405.96,0.65939,0.32843,0.78802,0.98554,0.95509,0.98244,0.93371,0.45829,0.31043,0.7467,0.0009704,0.0009704,0.0009704
54,413.555,0.67421,0.33343,0.78749,0.98642,0.95295,0.98089,0.93131,0.46047,0.29772,0.75022,0.0009506,0.0009506,0.0009506
55,421.184,0.67831,0.33183,0.78747,0.99201,0.95696,0.98461,0.93568,0.45738,0.30257,0.75121,0.0009308,0.0009308,0.0009308
56,428.775,0.68322,0.33027,0.78566,0.99479,0.95544,0.98339,0.92131,0.51526,0.30983,0.75152,0.000911,0.000911,0.000911
57,436.475,0.66121,0.3229,0.7903,0.98766,0.96137,0.98288,0.9228,0.51232,0.30748,0.74897,0.0008912,0.0008912,0.0008912
58,444.028,0.68132,0.32593,0.78878,0.98987,0.95495,0.9826,0.93654,0.45562,0.30273,0.74788,0.0008714,0.0008714,0.0008714
59,451.604,0.68258,0.32684,0.78863,0.99168,0.95495,0.98327,0.93926,0.44076,0.30171,0.74709,0.0008516,0.0008516,0.0008516
60,459.172,0.65864,0.3258,0.7834,0.98854,0.95696,0.98337,0.9405,0.42854,0.29614,0.74946,0.0008318,0.0008318,0.0008318
61,466.771,0.628,0.31615,0.78749,0.99006,0.95295,0.9827,0.94096,0.43707,0.30344,0.74825,0.000812,0.000812,0.000812
62,474.367,0.61554,0.3172,0.7867,0.99016,0.95495,0.98302,0.93316,0.49565,0.30477,0.74939,0.0007922,0.0007922,0.0007922
63,481.944,0.60431,0.31047,0.78676,0.98343,0.95996,0.9836,0.94026,0.44965,0.29576,0.75025,0.0007724,0.0007724,0.0007724
64,489.483,0.58737,0.30221,0.78737,0.98961,0.95382,0.98155,0.94407,0.38523,0.28222,0.74606,0.0007526,0.0007526,0.0007526
65,497.071,0.61967,0.30929,0.78502,0.9896,0.95276,0.98246,0.94582,0.39297,0.29335,0.74701,0.0007328,0.0007328,0.0007328
66,504.651,0.60045,0.30339,0.78674,0.9949,0.95796,0.98446,0.94767,0.42969,0.29021,0.74791,0.000713,0.000713,0.000713
67,512.239,0.60176,0.30257,0.78774,0.98754,0.95167,0.98227,0.9443,0.42452,0.30247,0.74795,0.0006932,0.0006932,0.0006932
68,519.819,0.60594,0.30471,0.7864,0.99029,0.95195,0.98076,0.91409,0.55972,0.31259,0.7509,0.0006734,0.0006734,0.0006734
69,527.409,0.64509,0.31303,0.78835,0.99693,0.95195,0.98232,0.94948,0.3747,0.28208,0.7471,0.0006536,0.0006536,0.0006536
70,534.995,0.57664,0.29527,0.7842,0.99222,0.95195,0.98216,0.94958,0.38156,0.2826,0.74632,0.0006338,0.0006338,0.0006338
71,542.56,0.58975,0.30174,0.78409,0.99158,0.95295,0.98203,0.92302,0.53201,0.30543,0.75207,0.000614,0.000614,0.000614
72,550.101,0.6099,0.30513,0.78513,0.99114,0.95696,0.98256,0.93776,0.46649,0.29573,0.75041,0.0005942,0.0005942,0.0005942
73,557.686,0.58805,0.29524,0.78475,0.98453,0.95696,0.98287,0.94992,0.38612,0.29525,0.74591,0.0005744,0.0005744,0.0005744
74,565.21,0.58217,0.29409,0.78571,0.99374,0.95388,0.98158,0.94679,0.41962,0.2952,0.74761,0.0005546,0.0005546,0.0005546
75,572.777,0.55844,0.28585,0.78368,0.99167,0.95327,0.98204,0.95041,0.36065,0.27797,0.74762,0.0005348,0.0005348,0.0005348
76,580.362,0.58514,0.29399,0.78478,0.99089,0.95295,0.98287,0.92941,0.50181,0.30162,0.75131,0.000515,0.000515,0.000515
77,587.964,0.57646,0.29155,0.78469,0.9947,0.95596,0.98263,0.95013,0.41808,0.28932,0.74954,0.0004952,0.0004952,0.0004952
78,595.498,0.55503,0.29195,0.78438,0.99534,0.95495,0.98303,0.94923,0.38887,0.28598,0.74729,0.0004754,0.0004754,0.0004754
79,603.031,0.54666,0.2844,0.78565,0.99455,0.95195,0.98351,0.95328,0.34174,0.27619,0.74689,0.0004556,0.0004556,0.0004556
80,610.607,0.53222,0.28111,0.78504,0.99377,0.9588,0.98442,0.9517,0.39467,0.28007,0.74948,0.0004358,0.0004358,0.0004358
81,618.246,0.54305,0.28449,0.78107,0.98967,0.95947,0.98461,0.94846,0.40439,0.28336,0.75072,0.000416,0.000416,0.000416
82,625.835,0.52311,0.27395,0.78364,0.98555,0.95567,0.98378,0.95243,0.34651,0.27384,0.7464,0.0003962,0.0003962,0.0003962
83,633.424,0.54393,0.28365,0.78436,0.9846,0.9601,0.98338,0.95429,0.33146,0.27448,0.746,0.0003764,0.0003764,0.0003764
84,640.986,0.56346,0.28677,0.78242,0.99172,0.95796,0.98473,0.95385,0.35416,0.27723,0.74753,0.0003566,0.0003566,0.0003566
85,648.612,0.55051,0.27849,0.78134,0.99095,0.95596,0.98404,0.95504,0.35171,0.27527,0.74529,0.0003368,0.0003368,0.0003368
86,656.224,0.51449,0.27416,0.78196,0.99583,0.95728,0.98383,0.95409,0.36258,0.27316,0.74774,0.000317,0.000317,0.000317
87,663.842,0.51809,0.27354,0.78299,0.99273,0.9573,0.98387,0.95342,0.38137,0.27636,0.74789,0.0002972,0.0002972,0.0002972
88,671.459,0.51864,0.27101,0.7826,0.99063,0.95696,0.98436,0.9567,0.33877,0.26871,0.74803,0.0002774,0.0002774,0.0002774
89,679.019,0.51767,0.26728,0.78189,0.99687,0.95635,0.98367,0.95192,0.38084,0.27605,0.7479,0.0002576,0.0002576,0.0002576
90,686.586,0.51474,0.26845,0.78129,0.99113,0.95996,0.98305,0.95457,0.33219,0.26115,0.74872,0.0002378,0.0002378,0.0002378
