epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,254.099,0.69616,0.34985,0.78964,0.98839,0.93776,0.98158,0.92619,0.51277,0.33196,0.74774,0.000614,0.000614,0.000614
37,261.024,0.71834,0.35455,0.79043,0.98731,0.94595,0.97991,0.92143,0.49392,0.33039,0.7471,0.0005744,0.0005744,0.0005744
38,267.931,0.67883,0.34452,0.79008,0.98484,0.94494,0.98144,0.92823,0.46734,0.32985,0.7465,0.0005348,0.0005348,0.0005348
39,274.922,0.66444,0.34189,0.78741,0.98234,0.94649,0.98267,0.92909,0.50848,0.3393,0.74473,0.0004952,0.0004952,0.0004952
40,281.865,0.65715,0.33336,0.78729,0.97289,0.95395,0.98166,0.92989,0.47028,0.32533,0.74765,0.0004556,0.0004556,0.0004556
41,289.497,0.54459,0.32249,0.78806,0.99052,0.94086,0.98199,0.93215,0.45719,0.32585,0.74938,0.000416,0.000416,0.000416
42,296.31,0.54461,0.32467,0.78641,0.99344,0.93493,0.98003,0.93303,0.44828,0.31527,0.75009,0.0003764,0.0003764,0.0003764
43,302.997,0.51518,0.31131,0.7876,0.98026,0.94448,0.97967,0.93232,0.43635,0.31648,0.74707,0.0003368,0.0003368,0.0003368
44,309.724,0.51389,0.31066,0.78686,0.98644,0.94636,0.98095,0.93284,0.42523,0.30772,0.74635,0.0002972,0.0002972,0.0002972
45,316.391,0.49797,0.3049,0.78777,0.98033,0.94793,0.98022,0.93695,0.416,0.30641,0.74767,0.0002576,0.0002576,0.0002576
46,323.072,0.49671,0.30008,0.7873,0.98954,0.94294,0.9781,0.937,0.40963,0.30476,0.74751,0.000218,0.000218,0.000218
47,329.785,0.48003,0.2937,0.78658,0.98952,0.94536,0.98037,0.93774,0.41286,0.30147,0.74726,0.0001784,0.0001784,0.0001784
48,336.496,0.47051,0.29148,0.78632,0.99471,0.94048,0.98061,0.93929,0.39839,0.29898,0.74886,0.0001388,0.0001388,0.0001388
49,343.189,0.46818,0.29016,0.7862,0.98236,0.94743,0.98067,0.94015,0.40397,0.29483,0.74779,9.92e-05,9.92e-05,9.92e-05
50,349.954,0.46596,0.28632,0.78525,0.99118,0.94294,0.97891,0.93892,0.39329,0.29811,0.74607,5.96e-05,5.96e-05,5.96e-05
